no,w,city,s1,s1.1,v1,v2,v3,v4,v5_1,v5_2,v5_3,v6,v6_o,v7_1,v7_2,v7_2_1,v7_3,v7_3_1,v7_3_1a,v7_3_1b,v7_3_1bo,v8,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v8_7,v8_o,v9_1,v9_2,v9_3,v9_4,v9_5,v9_6,v9_o,v10,v10_1,v10_2,v10_3,v10_4,v10_5,v10_o,v10_1_1,v10_2_1,v10_3_1,v10_4_1,v10_5_1,v11,v11_1,v11_2,v11_3,v11_4,v11_o,v12,v12_1,v12_2,v12_3,v12_4,v12_5,v12_6,v12_7,v12_8,v12_o,v13,v13_1,v13_2,v13_3,v13_4,v13_5,v13_6,v13_7,v13_8,v13_9,v13_10,v13_11,v13_12,v13_o,v14,v15,v15_1,v16,v16_1,v17,v18_1,v18_2,v18_3,v18_4,v19,v19_1,v19_2,v19_3,v19_4,v19_5,v19_6,v19_o,v20,v20_1,v20_2,v20_3,v20_4,v20_5,v20_6,v20_o,v21,v21_1,v21_2,v21_3,v22,v22_1,v22_2,v22_3,v23_1,v23_2,v23_1_a,v23_2_a,v23_2_b,v23_2_c,v24,v25,v25_1,v25_2,v25_3,v25_4,v25_5,v25_6,v25_7,v25_8,v25_o,v26_1,v26_2,v26_3,v26_4,v26_5,v26_6,v26_7,v26_8,v26_9,v26_10,v26_11,v26_12,v26_13,v26_14,v26_15,v26_o
2185,57,9,1,2,2,1,3,1,3,6,1,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,3,4,5,0, ,1,1,2,3,0,0, ,321.75,38.61,77.22, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,12,13,0,0, 
2186,57,9,1,2,2,1,3,1,1,3,0,1, ,87279,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,617.76,7.99999992792,205.92, , ,1,1,0,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,12,工作不符合聘工表,1,1,1,3,0,1,17952,15840,2112,0,2,0,2,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0, 
2187,59,9,1,2,2,1,2,1,2,3,0,1, ,77238,1, ,1,2,77238,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,858,64.35,257.4, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,2,1,1,17924,15840,1584,500,2,1,0,0,0,0,0, ,2,1,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
2188,57,9,1,1,2,1,3,1,3,6,0,2, ,3330,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,0,0, ,214.5,42.9,171.6, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,5,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0, 
2189,59,9,1,2,2,1,2,1,2,3,0,1, ,77544,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,154.44,77.22,77.22, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,3,0,1,17671,15559,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
2190,56,9,1,2,2,1,3,1,4,9,6,1, ,77544,1, ,1,2,77544,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,530.8875,51.48,77.22,51.48, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,7,0,9,0,0,0, ,2,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,5,6,0,8,0,0,11,0,13,0,0, 
2191,59,9,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,205.92,102.96,102.96, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17671,15559,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
2192,57,9,1,2,2,1,3,2,2,3,0,1, ,99999998,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,353.925,70.785,283.14, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,1,1,3,0,1,17940,15840,1572,528,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,13,0,0, 
2193,59,9,1,2,2,1,2,2,2,6,0,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,0,0,3,0,5,0, ,1,1,2,3,0,0, ,429,85.8,343.2, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,2,3,0,0,0,7,0,0,0,0,0, ,1,2,0,2,1,1,17940,15840,1572,528,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
2194,59,9,1,2,2,1,2,1,2,5,7,1, ,99999998,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,4,0, ,193.05,64.35,64.35,128.7, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,2,2,1,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,12,0,0,0, 
2195,59,9,1,2,2,1,2,2,2,6,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,3,4,0,0, ,1,1,2,3,0,0, ,471.9,235.95,235.95, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,8,0,0,11,0,0,0,0, 
2196,57,9,1,2,2,1,3,1,2,3,0,1, ,77544,1, ,1,2,77544,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,686.4,51.48,68.64, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,2,0,0,3,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15, 
2197,59,9,1,2,2,1,2,1,2,3,0,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,85.8,7.99999992792,85.8, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,0,9,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0, 
2198,59,9,1,2,2,1,2,2,2,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,321.75,128.7,51.48,57.915, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,11,0,13,0,0, 
2199,59,9,1,2,2,1,2,2,1,3,0,1, ,99999998,1, ,1,1, ,3, ,2,0,0,0,4,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,617.76, ,154.44, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,2,2,1,1,18584,17000,1584,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0, 
2200,59,9,1,2,2,1,2,1,1,2,1,1, ,98225,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,579.15, ,193.05, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0, 
2201,59,9,1,2,2,1,2,2,2,3,7,1, ,77625,1, ,1,2,77625,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,235.95,94.38,188.76,25.74, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,7,0,9,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,11,0,13,0,0, 
2202,59,9,1,2,2,1,2,1,1,3,0,1, ,87945,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,0,0,5,0, ,1,1,2,3,0,0, ,617.76,3.99999996396,51.48, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,18480,15840,2640,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0, 
2203,57,9,1,2,2,1,3,1,1,2,4,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,205.92, ,205.92, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0, 
2204,59,9,1,2,2,1,2,1,1,3,0,1, ,77544,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,180.18,90.09,90.09, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,2,1,1,17640,15528,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0, 
2205,59,9,1,1,2,1,2,1,3,6,6,2, ,0,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,0,0, ,235.95,94.38,188.76, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,1,1,3,0,1,19080,15840,2640,600,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
2206,59,9,1,2,2,1,2,1,1,3,0,1, ,85625,1, ,1,2,85625,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,4,0, ,514.8,171.6,343.2,77.22, ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
2207,56,9,1,1,2,1,3,1,3,6,0,3, ,3330,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,4,0, ,1061.775,212.355,849.42,38.61, ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,7,0,0,0,0,0, ,1,1,1,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,13,0,0, 
2208,59,9,1,1,2,1,2,1,3,6,0,3, ,2220,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,2,0,0,0,0,0, , , , , , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,12,在台灣有男朋友,1,2,0,2,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0, 
2209,59,9,1,2,2,1,2,2,2,3,0,1, ,77238,1, ,1,2,77238,3, ,2,0,0,0,4,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,514.8, ,64.35, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,7,8,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,3,4,5,6,0,0,0,0,11,0,0,0,0, 
2210,61,9,1,2,2,1,1,1,2,3,0,1, ,77544,1, ,1,2,77544,2, ,2,1,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,0,3,0,0, ,429, ,343.2, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,2,0,0,3,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0, 
2211,61,9,1,2,2,1,1,1,1,0,11,1, ,84738,2,6660,1,2,77238,2, ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,85.8,7.99999992792,85.8, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,0,9,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,8,0,0,11,0,13,0,0, 
2212,59,9,1,2,2,1,2,1,2,3,0,1, ,85725,1, ,1,2,85725,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,160.875,7.99999992792,96.525, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,0,0,0,0,0,0, ,1,1,3,2,1,1,17424,15840,1584,0,2,1,0,0,0,0,0, ,2,1,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
2213,57,9,1,1,2,1,3,2,1,3,0,3, ,3330,2,0,2, , , , ,2,0,0,0,0,0,0,7,匯款到印尼,1,2,0,4,5,0, ,1,1,2,3,0,0, ,214.5,32.175,214.5, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,5,0,0,0,0,0,0,0, ,2,1,1,3,0,1,18152,15840,2112,200,2,1,0,0,0,5,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,7,0,9,0,0,0,0,0,0, 
2214,59,9,1,1,2,1,2,1,3,6,2,2, ,0,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,0,0, ,514.8,128.7,386.1, , ,1,1,2,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,0,0,0,0,0, ,1,1,1.5,3,0,1,18552,15840,2112,600,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0, ,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0, 
2215,59,9,1,2,2,1,2,2,2,3,0,1, ,99999998,1, ,1,1, ,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,3,0,0, ,214.5, ,25.74, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,11,0,13,0,0, 
2216,59,9,1,2,2,1,2,2,2,6,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,720.72,102.96,120.12, , ,2,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,2,0,1,18952,15840,2112,1000,2,1,0,0,0,5,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0, 
2217,57,9,1,2,2,1,3,1,1,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,2,3,0,0, ,450.45,193.05,25.74, , ,1,1,2,3,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,2,0,0,5,0, ,2,1,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,0,0,6,0,0,0,0,11,0,0,0,0, 
2218,59,9,1,2,2,1,2,1,1,3,0,1, ,85725,1, ,1,2,85725,2, ,1,0,0,0,0,0,0,0, ,1,0,3,4,5,0, ,1,1,2,3,0,0, ,107.25,53.625,53.625, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,7,8,0,0,0,0, ,1,1,3,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,7,8,0,0,11,0,0,0,0, 
2219,61,9,1,2,2,1,1,1,1,3,0,1, ,72108,1, ,1,2,72108,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,353.925,141.57,283.14, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,7,0,0,0,0,0, ,1,1,1,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,13,0,0, 
