no,w,t1,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q2,q3,q4,q4a_1,q4a_2,q4a_3,q4a_4,q5,q5a_1,q5a_2,q5a_3,q5a_4,q5a_5,q5a_6,q5a_7,q5a_8,q5a_9,q6,q6a_1,q6a_2,q6a_3,q6a_4,q6a_5,q6a_6,q6a_7,q6a_8,q6a_9,q6a_10,q6a_11,q7,q8a,q8b,q8c,q8d,q8e,q9,q9a_2,q9a_3,q10,q11,q11a_1,q11a_2,q11a_3,q12a,q12a11_1,q12a11_2,q12a11_3,q12b,q12c,q13,q13a,q14,q14a1,q14b1,q14a2,q14b2,q15,q15a,q16,q17,q17a_1,q17a_2,q17a_3,q17a_4,q17a_5,q17b_1,q17b_2,q17b_3,q18,q18a,q18b_1,q18b_2,q18b_3,q18b_4,q18b_5,q18b_6,q18b_7,q18b_8,q19a,q19b,q19c,q19d,q19e,q19f,q19g,q20,q20a,q20b_1,q20b_2,q20b_3,q20b_4,q20b_5,q20b_6,q20b_7,q20b_8,q20c,q20d,q21,q21a,q22,q22a_1,q22a_2,q23,q23a_1,q23a_2,q23a_3,q23a_4,q23a_5,q23a_6,q24_1,q24_2,q24_3,q24_4,q24_5,q24_6,q24_7
3239,56.1052268736112,12,1,1,1,1,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,23000,20332,2668,0,5,1,0,0, ,1,2, ,2, , ,10,3.5,2, ,2,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,3,2,5,4,5,5,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3240,56.1052268736112,12,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,3, ,1,1,23000,20000,3000,0,5,1,1,0, ,1,2, ,2, , ,14,3,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,3,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1
3241,66.0316102110687,12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1, , ,1,22500,20232,2268,0,5,0,0,1, ,1,2, ,2, , ,12,4,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,2,2,3,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3242,56.1052268736112,12,1,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,19268,17000,2268,0,5,1,0,0, ,1,2, ,2, , ,13,3.5,1,1,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,3,1,1,1,0,0,0,0,0,2,1,2, ,3,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0
3243,56.1052268736112,12,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,19433,17165,2268,0,5,1,0,0, ,1,2, ,2, , ,12,4.5,2, ,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,3,2,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1
3244,56.1052268736112,12,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,1, , ,2,22300,20000,2300,0,5,1,0,0, ,1,1,2,1,14,2, , ,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
3245,58.6334495420838,12,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,2,23000,20000,3000,0,5,1,0,0, ,1,1,2,2, , ,13,4,1,2,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,4,4,4,2,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3246,58.6334495420838,12,1,0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,1, , ,1,22300,20000,2300,0,1,0,0,0,20,1,1,1.5,2, , ,13,3,1,2,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,3,1,0,0,0,0,0,0,0,1,2,2, ,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0
3247,66.0316102110687,12,1,1,1,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1, , ,1,24000,20000,4000,0,5,1,0,0, ,1,2, ,2, , ,16,2,1,1,2,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,3,4,2,3,2,2,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3248,58.6334495420838,12,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1, , ,1,22668,20000,2668,0,5,1,1,0, ,1,1,3.5,2, , ,11,4,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,3,2,3,3,1,1,1,0,0,0,1,0,1,0,2,4,2, ,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
3249,56.1052268736112,12,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,2,1, ,1,22668,20000,2668,0,5,1,1,0, ,1,1,5,2, , ,13,3,1,1,2,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,3,2,3,3,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0
3250,58.6334495420838,12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1, ,2,20000,20000,0,0,3,0,0,0,10,3,1,5,2, , ,14,2,1,1,2,1,1,1,0,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
3251,56.1052268736112,12,1,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,22300,20000,2300,0,5,1,0,0, ,1,1,3.5,2, , ,15,2,1,1,3,1,1,1,0,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3252,58.6334495420838,12,1,0,0,1,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,4, , ,1,22300,20000,2300,0,5,1,0,0, ,1,1,2,2, , ,13,2,1,1,2,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0
3253,58.6334495420838,12,1,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,1, , ,1,21800,20000,1800,0,1,0,0,0,11,1,1,1.5,2, , ,14,3,1,1,2,1,1,1,1,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0
3254,58.6334495420838,12,1,1,1,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,27668,25000,2668,0,5,1,0,0, ,1,1,2,2, , ,12,1.333333333,2, ,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,1,3,1,1,1, , , , , ,1,4,2, ,3,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0
3255,66.0316102110687,12,1,0,0,0,0,0,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1, , ,1,23000,20000,3000,0,5,1,0,0, ,1,1,3.5,2, , ,14,2,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0
3256,58.6334495420838,12,1,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,23000,20000,3000,0,5,1,0,0, ,1,2, ,2, , ,13,2,1,1,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,2,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
3257,59.5051737330186,12,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1, , ,1,23000,20332,2668,0,5,1,0,0, ,1,2, ,2, , ,12,5,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,4,2,2,4,2,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0
3258,58.6334495420838,12,1,1,1,0,1,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,22668,20000,2668,0,5,1,0,0, ,1,1,2,2, , ,15,3,1,1,2,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,1,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1
3259,56.1052268736112,12,1,1,1,0,1,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,3,22668,20000,2668,0,5,1,0,0, ,1,2, ,2, , ,12.5,5.5,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3260,56.1052268736112,12,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1, , ,1,23000,20000,3000,0,5,1,0,0, ,1,1,3.5,2, , ,12,2,1,1,3,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3261,56.1052268736112,12,1,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,2,22000,20000,2000,0,5,0,1,0, ,1,1,3,2, , ,11.5,4.166666667,2, ,3,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,3,2,4,3,2, , , , , , , , , , , ,2, ,3,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3262,66.0316102110687,12,1,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,2,1, , ,1,23300,21000,2300,0,1,0,0,0,8,1,1,1.16,1,12,2, , ,1,1,1,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,4,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3263,59.5051737330186,12,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,2,1, , ,1,24000,21000,3000,0,5,1,0,0, ,1,2, ,2, , ,13,2,2, ,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,4,3,3,2,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3264,59.5051737330186,12,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1, , ,1,21533,19265,2268,0,5,1,0,0, ,1,2, ,2, , ,12,4,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,3,0,0,1,1,0,1,0,0,1,2,2, ,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0
3265,56.1052268736112,12,1,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,22668,20000,2668,0,5,1,0,0, ,1,2, ,2, , ,13,3.5,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
3266,58.6334495420838,12,1,1,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,4, , ,1,23000,20000,3000,0,5,1,0,0, ,1,1,3.5,2, , ,14,2,1,1,2,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0
3267,56.1052268736112,12,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,22668,20000,2668,0,5,1,1,0, ,1,1,2,2, , ,12,4,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1
3268,58.6334495420838,12,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,22668,20000,2668,0,1,0,0,0,11,1,1,1,2, , ,12,3.5,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3269,56.1052268736112,12,1,1,1,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,23000,20000,3000,0,5,1,0,0, ,1,2, ,2, , ,14,2,1,1,2,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,2,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0
3270,58.6334495420838,12,1,1,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,1, , ,2,20000,17732,2268,0,1,0,0,0,9,1,1,5,2, , ,14,3,1,1,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,1,0,0,1,0,2,2,1,2,2,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0
3271,56.1052268736112,12,1,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1, , ,1,27668,20000,2668,5000,1,0,0,0,24,1,1,2,2, , ,15,3,1,2,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,1,0,0,0,1,0,1,1,2, ,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
3272,56.1052268736112,12,1,1,1,1,1,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1, , ,1,23000,20332,2668,0,5,1,0,0, ,1,2, ,2, , ,9,4,1,1,3,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1, ,1,1, , , , ,2,1,2, ,3,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0
3273,59.5051737330186,12,1,1,1,1,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,2,4,1,1,2,1, , ,2,24000,20332,2668,1000,5,1,1,0, ,1,2, ,2, , ,14,6,2, ,3,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2, , , , , , , , , , , ,2, ,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1
3274,58.6334495420838,12,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,2,3,1,1,1, , ,1,24968,20500,2668,1800,5,1,1,0, ,1,2, ,2, , ,13,5,1,1,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0
3275,58.6334495420838,12,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,22668,20000,2668,0,1,0,0,0,48,1,1,2.5,2, , ,12,3,1,1,2,1,1,1,0,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,3,0,0,1,0,0,1,1,0,3,1,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3276,58.6334495420838,12,1,1,0,1,0,0,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1, ,1,29000,26000,2000,1000,2,0,0,0,16,1,1,3,2, , ,13,3,2, ,3,1,1,1,1,1,0,1,1,0,1, ,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1,1,1, , ,1,1, , , , ,2,2,2, ,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3277,66.0316102110687,12,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1, , ,1,33000,30332,2668,0,1,0,0,0,24,1,1,3.5,1,14.5,5, , ,1,1,1,1,1,1,0,1,0,0,1,0,1, ,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,1,1,1, , ,1, , ,1, ,3,2,2, ,3,0,0,2,0,1,1,1,0,0,1,1,1,0,0,0,0
3278,58.6334495420838,12,1,1,1,1,0,0,1,2,2,1,0,1,0,2,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,1,1,0,1,2,2,1,1,1,1, , ,2,24333,21665,2668,0,5,0,1,0, ,1,2, ,2, , ,14.5,4,1,6,1,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,1,1,2,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,1,2,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1
3279,56.1052268736112,12,1,1,0,1,1,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,2,3,1,1,1,1, , ,1,29000,26000,3000,0,5,1,1,0, ,1,2, ,2, , ,16,2.5,1,2,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,1,3,1,0,0,0,0,1,1,0,2,1,2, ,3,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0
3280,59.5051737330186,12,1,1,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1,2,1, , ,1,20000,18000,2000,0,5,1,0,0, ,1,1,4.5,2, , ,14,4,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0
3281,59.5051737330186,12,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,2,2,1, ,1,20000,18000,2000,0,5,1,0,0, ,1,2, ,1,12,2, , ,1,1,2,1,1,1,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3282,56.1052268736112,12,1,1,1,1,0,0,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,1, , ,1,30000,30000,0,0,1,0,0,0,15,2,1,6,2, , ,15,2.5,2, ,3,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,2,2,3,2,2,2,1,3,1, ,1, ,1, , , ,2,1,2, ,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
3283,58.6334495420838,12,1,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,2,1, , ,2,22668,20000,2668,0,5,1,0,0, ,1,1,2,2, , ,12,2,2, ,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,3,3,2,3,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0
3284,59.5051737330186,12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1, , ,1,22668,20000,2668,0,1,0,0,0,15,1,1,2,2, , ,13,2.5,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
3285,56.1052268736112,12,1,1,1,1,0,0,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1, , ,1,24333,21665,2668,0,5,1,0,0, ,1,2, ,2, , ,10,4,2, ,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1, , ,1,1,1, , , ,1,1,1,1,2,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0
3286,56.1052268736112,12,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,2,3,3,1,1,1, , ,1,26000,23732,2268,0,1,0,0,0,11,1,2, ,2, , ,14,2,1,1,1,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,1,1,1, , , , , , , ,1,4,1,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3287,58.6334495420838,12,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,24668,20000,2668,2000,5,1,1,0, ,1,1,3.5,1,12,4.5, , ,1,1,1,1,1,1,1,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0
3288,58.6334495420838,12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1, , ,1,22668,20000,2668,0,5,1,0,0, ,1,2, ,2, , ,12,3,1,1,2,1,1,1,0,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,0,1,4,1,2,3,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1
3289,58.6334495420838,12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1, , ,1,22500,20000,2500,0,5,1,0,0, ,1,1,2,2, , ,14,2,1,1,2,1,1,1,1,0,0,1,1,0,1, ,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
